-1913316229,27,32
-1913296229,54,45
-1913276229,34,30
-1913256229,47,43
-1913236229,30,34
-1913216229,40,36
-1913196229,32,29
-1913176229,41,38
-1913156229,30,96
-1913136229,41,28
-1913116229,29,93
-1913096229,31,28
-1913076229,132,85
-1913056229,44,28
-1913036229,76,44
-1913016229,31,31
-1912996229,52,42
-1912976229,31,30
-1912956229,52,35
-1912936229,31,30
-1912916229,46,36
-1912896229,29,32
-1912876229,42,36
-1912856229,32,106
-1912836229,32,59
-1912816229,30,89
-1912796229,37,31
-1912776229,41,45
-1912756229,32,28
-1912736229,58,60
-1912716229,29,32
-1912696229,57,51
-1912676229,28,23
-1912656229,51,40
-1912636229,28,29
-1912616229,44,41
-1912596229,30,30
-1912576229,44,42
-1912556229,31,35
-1912536229,42,37
-1912516229,33,78
-1912496229,36,23
-1912476229,47,65
-1912456229,30,34
-1912436229,127,91
-1912416229,14,22
-1912396229,111,66
-1912376229,41,31
-1912356229,56,57
-1912336229,31,29
-1912316229,53,46
-1912296229,29,26
-1912276229,53,40
-1912256229,34,42
-1912236229,53,44
-1912216229,27,31
-1912196229,44,44
-1912176229,29,35
-1912156229,43,43
-1912136229,28,29
-1912116229,41,37
-1912096229,30,30
-1912076229,40,34
-1912056229,32,29
-1912036229,40,35
-1912016229,28,103
-1911996229,37,29
-1911976229,29,71
-1911956229,23,29
-1911936229,128,88
-1911916229,38,26
-1911896229,101,56
-1911876229,31,31
-1911856229,75,44
-1911836229,30,32
-1911816229,61,46
-1911796229,35,33
-1911776229,39,73
-1911756229,29,31
-1911736229,56,45
-1911716229,30,35
-1911696229,50,48
-1911676229,30,28
-1911656229,39,40
-1911636229,30,32
-1911616229,45,40
-1911596229,27,29
-1911576229,46,39
-1911556229,35,30
-1911536229,35,35
-1911516229,48,118
-1911496229,35,37
-1911476229,30,90
-1911456229,44,29
-1911436229,42,70
-1911416229,34,36
-1911396229,25,53
-1911376229,44,34
-1911356229,21,77
-1911336229,33,32
-1911316229,54,59
-1911296229,30,30
-1911276229,54,49
-1911256229,39,27
-1911236229,53,48
-1911216229,31,34
-1911196229,48,46
-1911176229,30,38
-1911156229,44,51
-1911136229,28,28
-1911116229,41,34
-1911096229,29,29
-1911076229,44,36
-1911056229,36,31
-1911036229,41,42
-1911016229,32,85
-1910996229,34,20
-1910976229,40,78
-1910956229,44,26
-1910936229,33,59
-1910916229,31,37
-1910896229,79,56
-1910876229,23,30
-1910856229,66,59
-1910836229,28,28
-1910816229,52,49
-1910796229,33,30
-1910776229,48,38
-1910756229,27,32
-1910736229,46,48
-1910716229,33,30
-1910696229,44,40
-1910676229,17,60
-1910656229,38,35
-1910636229,31,30
-1910616229,41,35
-1910596229,32,96
-1910576229,37,31
-1910556229,55,64
-1910536229,32,29
-1910516229,102,42
-1910496229,18,26
-1910476229,69,45
-1910456229,36,31
-1910436229,67,52
-1910416229,28,76
-1910396229,51,49
-1910376229,30,32
-1910356229,52,44
-1910336229,29,35
-1910316229,44,38
-1910296229,33,29
-1910276229,42,38
-1910256229,30,31
-1910236229,35,34
-1910216229,28,82
-1910196229,37,46
-1910176229,28,81
-1910156229,39,34
-1910136229,79,60
-1910116229,43,39
-1910096229,22,74
-1910076229,37,29
-1910056229,62,44
-1910036229,28,31
-1910016229,58,51
-1909996229,27,28
-1909976229,57,49
-1909956229,32,27
-1909936229,49,50
-1909916229,17,40
-1909896229,47,39
-1909876229,33,25
-1909856229,40,38
-1909836229,30,33
-1909816229,38,41
-1909796229,32,107
-1909776229,37,49
-1909756229,32,146
-1909736229,32,25
-1909716229,20,49
-1909696229,15,21
-1909676229,117,65
-1909656212,28,31
-1909636224,76,49
-1909616224,27,34
-1909596224,64,56
-1909576224,18,61
-1909556224,56,50
-1909536224,33,32
-1909516224,47,41
-1909496224,33,34
-1909476224,47,33
-1909456224,29,30
-1909436224,44,32
-1909416224,29,31
-1909396224,37,35
-1909376224,30,121
-1909356224,33,31
-1909336224,29,103
-1909316224,33,32
-1909296224,109,85
-1909276224,19,32
-1909256224,72,59
-1909236224,31,30
-1909216224,62,50
-1909196224,32,31
-1909176224,54,40
-1909156224,30,26
-1909136224,48,48
-1909116224,31,32
-1909096224,44,42
-1909076224,34,25
-1909056224,39,38
-1909036224,32,29
-1909016224,39,39
-1908996224,34,89
-1908976224,32,36
-1908956224,21,53
-1908936224,14,53
-1908916224,82,64
-1908896224,30,29
-1908876224,62,53
-1908856224,30,30
-1908836224,55,47
-1908816224,31,32
-1908796224,48,42
-1908776224,30,35
-1908756224,46,40
-1908736224,29,27
-1908716224,45,39
-1908696224,30,33
-1908676224,35,37
-1908656224,30,108
-1908636224,37,38
-1908616224,28,113
-1908596224,34,38
-1908576224,127,94
-1908556224,46,24
-1908536224,66,66
-1908516224,23,33
-1908496224,61,55
-1908476224,32,32
-1908456224,55,43
-1908436224,29,33
-1908416224,48,40
-1908396224,30,31
-1908376224,48,36
-1908356224,30,30
-1908336224,38,35
-1908316224,34,28
-1908296224,40,34
-1908276224,28,85
-1908256224,36,29
-1908236224,27,152
-1908216224,40,27
-1908196224,70,95
-1908176224,41,23
-1908156224,16,57
-1908136225,41,25
-1908116224,22,53
-1908096224,39,40
-1908076224,29,102
-1908056224,39,36
-1908036224,33,58
-1908016224,39,27
-1907996224,32,31
-1907976224,48,40
-1907956224,31,28
-1907936224,43,47
-1907916224,30,32
-1907896224,76,39
-1907876224,28,41
-1907856224,31,95
-1907836224,37,57
-1907816224,33,33
-1907796224,53,58
-1907776224,37,38
-1907756224,28,31
-1907736224,57,44
-1907716224,46,32
-1907696224,31,62
-1907676224,42,41
-1907656224,29,33
-1907636224,34,40
-1907616224,36,44
-1907596224,34,37
-1907576224,66,42
-1907556224,38,42
-1907536224,33,36
-1907516224,63,38
-1907496224,37,31
-1907476224,18,78
-1907456224,56,46
-1907436224,22,23
-1907416224,26,28
-1907396224,54,56
-1907376224,32,32
-1907356224,34,30
-1907336224,48,49
-1907316224,61,61
-1907296225,30,32
-1907276224,66,52
-1907256225,33,25
-1907236224,16,46
-1907216224,49,49
-1907196224,47,40
-1907176224,25,35
-1907156224,46,76
-1907136225,49,56
-1907116224,31,27
-1907096224,32,88
-1907076224,48,48
-1907056224,23,37
-1907036224,35,57
-1907016224,70,59
-1906996224,45,19
-1906976224,74,85
-1906956224,126,47
-1906936224,23,63
-1906916224,29,33
-1906896224,28,35
-1906876224,49,44
-1906856224,45,27
-1906836224,54,40
-1906816224,52,65
-1906796224,45,44
-1906776224,30,34
-1906756224,125,79
-1906736224,30,35
-1906716224,19,30
-1906696224,25,157
-1906676224,39,34
-1906656224,25,27
-1906636225,3,54
-1906616224,54,49
-1906596224,41,28
-1906576224,34,23
-1906556224,62,80
-1906536224,50,50
-1906516224,26,28
-1906496224,72,45
-1906476224,41,48
-1906456224,31,34
-1906436224,33,49
-1906416224,41,39
-1906396224,36,36
-1906376224,35,54
-1906356224,46,42
-1906336224,17,42
-1906316224,20,71
-1906296224,44,37
-1906276224,27,27
-1906256224,24,105
-1906236224,38,62
-1906216224,21,46
-1906196224,23,112
-1906176224,43,35
-1906156224,32,33
-1906136224,27,187
-1906116224,47,36
-1906096224,31,30
-1906076224,35,91
-1906056224,51,58
-1906036224,27,71
-1906016224,26,71
-1905996224,42,34
-1905976224,75,60
-1905956224,56,48
-1905936224,34,69
-1905916224,31,32
-1905896224,55,49
-1905876224,23,39
-1905856224,28,100
-1905836224,50,68
-1905816224,76,70
-1905796224,42,77
-1905776224,43,38
-1905756224,28,29
-1905736224,60,64
-1905716224,21,29
-1905696224,38,88
-1905676224,49,44
-1905656224,33,31
-1905636224,136,68
-1905616224,43,26
-1905596224,28,31
-1905576224,54,78
-1905556224,31,32
-1905536224,135,86
-1905516224,41,33
-1905496224,33,31
-1905476224,56,41
-1905456224,19,22
-1905436224,24,102
-1905416225,48,46
-1905396224,27,36
-1905376224,89,64
-1905356224,40,32
-1905336224,26,46
-1905316224,15,70
-1905296224,29,30
-1905276224,76,58
-1905256224,37,32
-1905236224,33,37
-1905216224,60,46
-1905196224,25,30
-1905176224,33,91
-1905156225,8,77
-1905136224,54,72
-1905116224,59,44
-1905096224,35,42
-1905076224,84,36
-1905056224,48,42
-1905036224,11,88
-1905016224,15,112
-1904996224,47,43
-1904976224,28,34
-1904956224,60,48
-1904936224,30,32
-1904916224,103,167
-1904896224,45,41
-1904876224,29,36
-1904856224,42,41
-1904836224,16,86
-1904816224,33,33
-1904796224,58,50
-1904776224,33,31
-1904756224,50,90
-1904736224,63,68
-1904716224,29,38
-1904696224,55,48
-1904676224,22,35
-1904656224,34,88
-1904636224,53,25
-1904616224,34,41
-1904596224,63,51
-1904576224,37,44
-1904556224,28,39
-1904536224,31,97
-1904516224,31,31
-1904496224,26,72
-1904476224,48,44
-1904456224,23,31
-1904436224,50,53
-1904416224,34,33
-1904396224,31,145
-1904376224,39,36
-1904356224,55,41
-1904336224,90,36
-1904316224,53,34
-1904296224,29,16
-1904276224,89,43
-1904256224,28,33
-1904236224,97,92
-1904216224,40,30
-1904196224,35,32
-1904176224,49,46
-1904156224,23,35
-1904136224,146,91
-1904116224,63,49
-1904096224,30,30
-1904076224,45,54
-1904056224,19,35
-1904036224,18,92
-1904016224,42,40
-1903996224,27,28
-1903976224,74,54
-1903956224,23,32
-1903936224,30,30
-1903916224,48,46
-1903896224,32,31
-1903876224,87,57
-1903856224,34,31
-1903836224,29,40
-1903816224,49,41
-1903796224,36,27
-1903776224,22,59
-1903756224,37,26
-1903736224,28,40
-1903716224,47,37
-1903696224,38,32
-1903676224,85,71
-1903656224,39,41
-1903636225,4,41
-1903616224,63,48
-1903596224,42,35
-1903576224,87,71
-1903556224,40,33
-1903536224,52,42
-1903516224,53,57
-1903496224,33,37
-1903476224,31,28
-1903456224,54,48
-1903436224,34,31
-1903416224,49,142
-1903396224,35,39
-1903376224,29,29
-1903356224,61,53
-1903336224,16,60
-1903316224,36,69
-1903296224,42,43
-1903276224,31,37
-1903256224,116,75
-1903236224,60,50
-1903216224,29,31
-1903196224,56,46
-1903176224,35,104
-1903156224,33,91
-1903136224,43,68
-1903116224,25,24
-1903096224,122,66
-1903076224,42,40
-1903056224,30,31
-1903036224,101,74
-1903016224,42,37
-1902996224,36,27
-1902976224,55,38
-1902956224,22,39
-1902936224,60,109
-1902916224,25,45
-1902896224,33,31
-1902876224,53,64
-1902856224,33,26
-1902836225,9,78
-1902816224,49,41
-1902796224,49,35
-1902776224,35,74
-1902756224,47,29
-1902736224,55,39
-1902716224,28,75
-1902696224,38,24
-1902676224,29,38
-1902656224,56,56
-1902636225,8,36
-1902616224,27,58
-1902596224,50,45
-1902576224,31,29
-1902556224,26,102
-1902536224,42,53
-1902516224,32,30
-1902496224,60,45
-1902476224,40,36
-1902456224,26,30
-1902436224,35,80
-1902416225,5,62
-1902396224,32,85
-1902376224,46,41
-1902356224,28,27
-1902336224,145,53
-1902316224,36,32
-1902296224,29,32
-1902276224,58,50
-1902256225,9,126
-1902236224,32,92
-1902216224,49,36
-1902196225,33,40
-1902176224,39,144
-1902156224,42,42
-1902136224,67,68
-1902116224,58,41
-1902096224,37,34
-1902076224,33,35
-1902056224,56,49
-1902036224,19,24
-1902016224,93,67
-1901996224,46,39
-1901976224,30,29
-1901956224,75,67
-1901936224,31,53
-1901916224,31,28
-1901896224,53,43
-1901876224,42,34
-1901856224,36,82
-1901836224,44,46
-1901816224,30,36
-1901796224,89,62
-1901776224,42,32
-1901756224,64,44
-1901736224,41,51
-1901716224,35,32
-1901696224,30,104
-1901676224,73,51
-1901656224,34,39
-1901636224,66,56
-1901616224,35,17
-1901596224,33,40
-1901576224,51,54
-1901556225,37,25
-1901536225,9,80
-1901516224,52,53
-1901496224,31,25
-1901476224,95,67
-1901456224,39,27
-1901436224,31,52
-1901416224,66,49
-1901396224,27,37
-1901376224,28,87
-1901356224,20,110
-1901336224,25,38
-1901316224,36,71
-1901296224,45,43
-1901276224,42,121
-1901256224,56,40
-1901236225,9,76
-1901216224,31,30
-1901196224,48,36
-1901176224,33,31
-1901156224,103,86
-1901136224,40,29
-1901116224,35,87
-1901096224,81,47
-1901076224,40,31
-1901056224,29,34
-1901036224,44,72
-1901016224,29,30
-1900996224,37,107
-1900976224,44,36
-1900956224,31,70
-1900936224,61,83
-1900916224,38,43
-1900896224,32,33
-1900876224,30,119
-1900856224,34,32
-1900836224,17,84
-1900816224,54,40
-1900796224,29,30
-1900776224,109,53
-1900756224,40,33
-1900736224,22,39
-1900716224,89,71
-1900696224,46,32
-1900676224,35,120
-1900656224,48,46
-1900636224,23,25
-1900616224,73,71
-1900596224,41,32
-1900576224,28,34
-1900556224,58,45
-1900536224,20,28
-1900516224,32,69
-1900496224,47,36
-1900476224,27,27
-1900456224,85,48
-1900436224,67,39
-1900416224,35,34
-1900396224,50,47
-1900376224,91,79
-1900356224,38,131
-1900336224,43,60
-1900316224,27,36
-1900296224,58,62
-1900276224,43,24
-1900256224,33,25
-1900236224,45,40
-1900216224,37,30
-1900196224,26,98
-1900176224,47,38
-1900156224,32,28
-1900136225,66,93
-1900116224,40,36
-1900096224,38,32
-1900076224,51,41
-1900056224,32,28
-1900036224,75,55
-1900016224,35,32
-1899996224,32,28
-1899976224,55,39
-1899956224,14,35
-1899936224,30,78
-1899916224,46,39
-1899896224,34,31
-1899876224,58,59
-1899856224,35,27
-1899836224,27,59
-1899816224,54,40
-1899796224,33,34
-1899776224,20,126
-1899756224,42,36
-1899736224,27,37
-1899716224,54,53
-1899696224,33,37
-1899676224,32,21
-1899656224,46,41
-1899636224,23,65
-1899616224,67,82
-1899596224,38,37
-1899576224,27,32
-1899556224,61,50
-1899536224,35,34
-1899516224,70,41
-1899496224,37,48
-1899476224,29,30
-1899456224,72,48
-1899436224,50,34
-1899416224,37,28
-1899396224,59,69
-1899376224,41,41
-1899356224,31,29
-1899336224,55,49
-1899316224,37,33
-1899296224,32,30
-1899276224,52,50
-1899256224,50,51
-1899236224,27,88
-1899216224,47,34
-1899196224,36,42
-1899176224,32,62
-1899156224,47,30
-1899136224,32,38
-1899116224,35,90
-1899096224,48,31
-1899076224,34,30
-1899056224,29,80
-1899036224,54,38
-1899016224,30,41
-1898996224,32,74
-1898976224,36,46
-1898956224,26,32
-1898936224,29,116
-1898916224,41,79
-1898896224,28,30
-1898876224,56,75
-1898856224,42,41
-1898836224,14,45
-1898816224,27,43
-1898796224,40,34
-1898776224,33,28
-1898756224,45,112
-1898736224,47,73
-1898716224,28,29
-1898696224,94,70
-1898676224,37,44
-1898656224,34,34
-1898636224,75,58
-1898616224,35,23
-1898596224,25,32
-1898576224,58,61
-1898556229,42,34
-1898536229,18,29
-1898516229,82,49
-1898496229,45,41
-1898476229,35,25
-1898456229,57,53
-1898436229,36,38
-1898416229,12,130
-1898396229,67,58
-1898376229,40,27
-1898356229,30,33
-1898336229,74,111
-1898316229,37,32
-1898296229,34,31
-1898276229,94,65
-1898256229,45,69
-1898236229,45,37
-1898216229,140,46
-1898196229,42,35
-1898176229,25,34
-1898156229,33,59
-1898136229,17,100
-1898116229,26,26
-1898096229,28,77
-1898076229,76,55
-1898056229,34,36
-1898036229,36,45
-1898016229,35,34
-1897996229,31,32
-1897976229,50,46
-1897956229,23,27
-1897936229,49,49
-1897916229,76,40
-1897896229,35,30
-1897876229,45,40
-1897856229,29,30
-1897836229,20,40
-1897816229,29,39
-1897796229,56,38
-1897776229,34,28
-1897756229,58,46
-1897736229,28,22
-1897716229,77,47
-1897696229,19,34
-1897676229,68,46
-1897656229,85,47
-1897636229,104,63
-1897616229,12,33
-1897596229,27,67
-1897576229,94,67
-1897556229,133,43
-1897536229,22,80
-1897516229,144,55
-1897496229,30,35
-1897476229,81,73
-1897456229,36,27
-1897436229,101,44
-1897416229,29,34
-1897396229,73,69
-1897376229,25,27
-1897356229,72,49
-1897336229,86,26
-1897316229,52,63
-1897296229,35,33
-1897276229,58,46
-1897256229,15,41
-1897236229,83,51
-1897216229,31,29
-1897196229,62,55
-1897176229,112,39
-1897156229,62,46
-1897136229,44,39
-1897116229,54,39
-1897096229,37,29
-1897076229,50,42
-1897056229,27,33
-1897036229,34,59
-1897016229,80,37
-1896996229,45,45
-1896976229,28,33
-1896956229,49,39
-1896936229,30,55
-1896916229,47,42
-1896896229,29,31
-1896876229,52,34
-1896856229,32,59
-1896836229,24,92
-1896816229,33,27
-1896796229,41,50
-1896776229,33,33
-1896756229,36,45
-1896736229,26,37
-1896716229,43,40
-1896696229,44,32
-1896676229,44,39
-1896656229,28,29
-1896636229,37,47
-1896616229,29,35
-1896596229,38,34
-1896576229,26,97
-1896556229,42,36
-1896536229,52,89
-1896516229,33,35
-1896496229,32,109
-1896476229,39,39
-1896456229,28,108
-1896436229,47,21
-1896416229,20,75
-1896396229,41,33
-1896376229,30,72
-1896356229,54,42
-1896336229,24,60
-1896316229,38,25
-1896296229,79,68
-1896276229,76,101
-1896256229,32,82
-1896236229,33,63
-1896216229,44,57
-1896196229,42,33
-1896176229,32,86
-1896156229,15,27
-1896136229,16,112
-1896116229,12,49
-1896096229,52,48
-1896076229,25,27
-1896056229,78,62
-1896036229,22,36
-1896016229,79,46
-1895996229,30,29
-1895976229,50,55
-1895956229,27,30
-1895936229,62,66
-1895916229,29,29
-1895896229,56,50
-1895876229,24,31
-1895856229,53,78
-1895836229,34,29
-1895816229,44,45
-1895796229,31,31
-1895776229,64,71
-1895756229,30,29
-1895736229,101,85
-1895716229,37,34
-1895696229,55,49
-1895676229,32,29
-1895656229,46,43
-1895636229,67,68
-1895616229,53,53
-1895596229,36,32
-1895576229,42,43
-1895556229,30,33
-1895536229,50,40
-1895516229,30,33
-1895496229,48,30
-1895476229,31,32
-1895456229,41,38
-1895436229,37,32
-1895416229,36,37
-1895396229,34,108
-1895376229,32,38
-1895356229,19,84
-1895336229,36,40
-1895316229,29,128
-1895296229,41,37
-1895276229,53,62
-1895256229,34,34
-1895236229,109,66
-1895216229,39,37
-1895196229,79,47
-1895176229,38,33
-1895156229,81,80
-1895136229,21,31
-1895116229,39,47
-1895096229,24,26
-1895076229,57,59
-1895056229,31,29
-1895036229,54,56
-1895016229,32,30
-1894996229,50,40
-1894976229,36,31
-1894956229,54,47
-1894936229,23,29
-1894916229,49,41
-1894896229,36,33
-1894876229,41,42
-1894856229,37,26
-1894836229,40,38
